,星期,時間,方向,里程,車速,交通量,經度,緯度
5609,5,35,1,232.2,111,13,120.469345,23.766329
5610,5,35,1,239.4,111,13,120.474915,23.702602
5611,5,35,1,242.5,111,14,120.46228,23.677376
5612,5,35,1,247.2,108,15,120.443115,23.639557
5613,5,35,1,251.4,109,10,120.43542,23.60199
5614,5,35,1,260.3,104,10,120.40559,23.52674
5615,5,35,1,267.4,104,15,120.3777,23.469402
5616,5,35,1,271.4,108,12,120.361565,23.436367
5617,5,35,1,282.7,104,10,120.32219,23.34747
5618,5,35,1,286.6,106,14,120.298706,23.320993
5619,5,35,1,293.0,109,16,120.26577,23.272589
5620,5,35,1,301.9,122,4,120.23642,23.197287
5621,5,35,1,308.3,122,7,120.23327,23.14075
5622,5,35,1,312.6,111,11,120.24768,23.104816
5623,5,35,1,318.5,111,11,120.25302,23.051311
5624,5,35,1,322.7,109,12,120.25,23.014172
5625,5,35,1,325.2,104,9,120.24818,22.991814
5626,5,35,1,328.6,106,12,120.249825,22.960903
5627,5,35,1,336.6,115,10,120.27215,22.892618
5628,5,35,1,339.8,104,5,120.28499,22.867418
5629,5,35,1,346.0,108,9,120.31273,22.818039
5630,5,35,1,356.1,108,22,120.33376,22.728956
5631,5,35,1,359.0,104,17,120.32818,22.703363
5632,5,35,1,364.0,113,12,120.332085,22.658892
5633,5,35,1,367.6,104,14,120.33622,22.62782
5634,5,35,1,368.6,0,0,120.33665,22.61912
5635,5,36,0,1.7,90,12,121.72591,25.109568
5636,5,36,0,2.9,86,9,121.71786,25.102837
5637,5,36,0,6.1,100,15,121.69364,25.088272
5638,5,36,0,9.9,100,20,121.659424,25.076044
5639,5,36,0,14.7,97,14,121.61352,25.065643
5640,5,36,0,15.5,100,18,121.6059,25.064753
5641,5,36,0,17.4,120,4,121.58804,25.065544
5642,5,36,0,20.0,97,5,121.562515,25.070993
5643,5,36,0,20.8,104,11,121.555016,25.072262
5644,5,36,0,21.3,100,22,121.55036,25.073053
5645,5,36,0,23.3,97,12,121.5307,25.073019
5646,5,36,0,25.6,97,24,121.50911,25.078068
5647,5,36,0,27.1,108,9,121.49402,25.075256
5648,5,36,0,29.3,104,14,121.47296,25.074797
5649,5,36,0,33.3,104,6,121.435135,25.068148
5650,5,36,0,34.0,104,5,121.428055,25.068
5651,5,36,0,37.6,97,32,121.39731,25.058666
5652,5,36,0,41.3,104,18,121.36356,25.064968
5653,5,36,0,44.7,100,10,121.33207,25.059242
5654,5,36,0,46.7,97,16,121.317764,25.047075
5655,5,36,0,49.2,97,17,121.29553,25.036482
5656,5,36,0,51.1,104,11,121.28173,25.025953
5657,5,36,0,53.2,100,13,121.2662,25.012943
5658,5,36,0,55.7,97,24,121.24772,24.998583
5659,5,36,0,57.9,97,12,121.23298,24.983667
5660,5,36,0,58.4,97,14,121.22894,24.980558
5661,5,36,0,60.8,104,16,121.21162,24.965878
5662,5,36,0,63.3,104,12,121.195595,24.949282
5663,5,36,0,66.4,99,18,121.17692,24.929544
5664,5,36,0,68.1,100,22,121.16759,24.917967
5665,5,36,0,69.9,99,16,121.15976,24.903297
5666,5,36,0,75.0,104,20,121.11173,24.893436
5667,5,36,0,88.0,93,39,121.01903,24.848719
5668,5,36,0,92.8,102,26,121.01031,24.808453
5669,5,36,0,95.6,104,16,121.00372,24.783943
5670,5,36,0,97.9,104,18,120.99989,24.764414
5671,5,36,0,104.5,102,22,120.9519,24.72713
5672,5,36,0,112.3,104,24,120.90427,24.679317
5673,5,36,0,129.2,104,22,120.83893,24.550442
5674,5,36,0,138.9,104,15,120.781906,24.48592
5675,5,36,0,146.5,108,26,120.775734,24.420513
5676,5,36,0,157.2,104,15,120.72085,24.339148
5677,5,36,0,162.1,109,16,120.69733,24.301186
5678,5,36,0,166.4,106,12,120.691956,24.262648
5679,5,36,0,169.9,109,24,120.68662,24.231537
5680,5,36,0,177.4,108,18,120.63561,24.184591
5681,5,36,0,180.2,111,17,120.62193,24.163706
5682,5,36,0,183.9,111,15,120.61725,24.130768
5683,5,36,0,190.6,111,14,120.56813,24.113571
5684,5,36,0,196.0,115,18,120.52785,24.085623
5685,5,36,0,201.1,111,20,120.52279,24.04064
5686,5,36,0,208.9,108,18,120.50612,23.971794
5687,5,36,0,215.6,115,17,120.49765,23.91277
5688,5,36,0,224.9,109,16,120.48488,23.830568
5689,5,36,0,232.2,104,11,120.469345,23.766329
5690,5,36,0,239.4,109,16,120.474915,23.702602
5691,5,36,0,242.5,111,17,120.46228,23.677376
5692,5,36,0,247.2,111,15,120.443115,23.639557
5693,5,36,0,251.4,111,16,120.43542,23.60199
5694,5,36,0,260.3,111,11,120.40559,23.52674
5695,5,36,0,267.4,108,11,120.3777,23.469402
5696,5,36,0,271.4,115,11,120.361565,23.436367
5697,5,36,0,282.7,113,10,120.32219,23.34747
5698,5,36,0,286.6,117,12,120.298706,23.320993
5699,5,36,0,293.0,111,13,120.26577,23.272589
5700,5,36,0,301.9,108,12,120.23642,23.197287
5701,5,36,0,308.3,111,18,120.23327,23.14075
5702,5,36,0,312.6,111,11,120.24768,23.104816
5703,5,36,0,318.5,104,9,120.25302,23.051311
5704,5,36,0,322.7,111,11,120.25,23.014172
5705,5,36,0,325.2,115,9,120.24818,22.991814
5706,5,36,0,328.6,111,9,120.249825,22.960903
5707,5,36,0,336.6,111,13,120.27215,22.892618
5708,5,36,0,339.8,111,15,120.28499,22.867418
5709,5,36,0,346.0,113,12,120.31273,22.818039
5710,5,36,0,355.9,111,15,120.33429,22.730904
5711,5,36,0,359.0,108,15,120.32818,22.703363
5712,5,36,0,364.0,104,17,120.332085,22.658892
5713,5,36,0,367.6,108,17,120.33622,22.62782
5714,5,36,0,369.6,102,16,120.33961,22.609428
5715,5,36,0,373.6,0,0,120.32315,22.581932
5716,5,36,1,0.5,90,15,121.731766,25.118786
5717,5,36,1,1.7,91,22,121.72591,25.109568
5718,5,36,1,2.9,97,21,121.71786,25.102837
5719,5,36,1,6.1,97,20,121.69364,25.088272
5720,5,36,1,9.9,104,3,121.65948,25.076263
5721,5,36,1,14.7,97,19,121.61352,25.065643
5722,5,36,1,15.5,93,13,121.6059,25.064753
5723,5,36,1,16.3,88,6,121.59873,25.064007
5724,5,36,1,18.2,100,11,121.58023,25.068987
5725,5,36,1,20.6,93,10,121.55774,25.07275
5726,5,36,1,24.8,104,33,121.5166,25.077631
5727,5,36,1,26.4,97,28,121.50139,25.077463
5728,5,36,1,29.3,100,24,121.47296,25.074797
5729,5,36,1,30.5,104,8,121.46066,25.075554
5730,5,36,1,33.4,104,7,121.43328,25.068727
5731,5,36,1,33.9,104,36,121.428764,25.06824
5732,5,36,1,37.6,97,20,121.39731,25.058666
5733,5,36,1,41.3,104,19,121.36356,25.064968
5734,5,36,1,44.7,100,15,121.331856,25.060125
5735,5,36,1,46.7,97,19,121.317764,25.047075
5736,5,36,1,49.2,97,17,121.29553,25.036482
5737,5,36,1,51.1,93,21,121.28173,25.025953
5738,5,36,1,53.2,100,22,121.2662,25.012943
5739,5,36,1,55.7,100,20,121.24772,24.998583
5740,5,36,1,57.8,106,4,121.2332,24.984413
5741,5,36,1,57.9,100,7,121.23253,24.984095
5742,5,36,1,61.0,97,7,121.20987,24.96525
5743,5,36,1,63.3,104,9,121.195595,24.949282
5744,5,36,1,66.4,100,11,121.17692,24.929544
5745,5,36,1,68.1,104,7,121.16759,24.917967
5746,5,36,1,69.9,100,10,121.15976,24.903297
5747,5,36,1,75.0,100,16,121.11173,24.893436
5748,5,36,1,88.0,104,20,121.01903,24.848719
5749,5,36,1,92.8,104,19,121.01031,24.808453
5750,5,36,1,95.0,100,21,121.00525,24.789621
5751,5,36,1,98.0,100,14,120.99886,24.763586
5752,5,36,1,104.5,104,13,120.9519,24.72713
5753,5,36,1,112.3,99,16,120.90427,24.679317
5754,5,36,1,129.2,104,9,120.83893,24.550442
5755,5,36,1,138.9,102,18,120.781906,24.48592
5756,5,36,1,146.5,102,8,120.775734,24.420513
5757,5,36,1,157.2,104,9,120.72085,24.339148
5758,5,36,1,162.1,104,10,120.69733,24.301186
5759,5,36,1,166.4,108,14,120.691956,24.262648
5760,5,36,1,169.9,108,16,120.68662,24.231537
5761,5,36,1,177.4,115,11,120.63561,24.184591
5762,5,36,1,180.2,108,13,120.62193,24.163706
5763,5,36,1,183.9,109,14,120.61725,24.130768
5764,5,36,1,190.6,108,13,120.56813,24.113571
5765,5,36,1,196.0,109,8,120.52785,24.085623
5766,5,36,1,201.1,109,10,120.52279,24.04064
5767,5,36,1,208.9,115,10,120.50612,23.971794
5768,5,36,1,215.6,111,15,120.49765,23.91277
5769,5,36,1,224.9,104,9,120.48488,23.830568
5770,5,36,1,232.2,108,4,120.469345,23.766329
5771,5,36,1,239.4,111,7,120.474915,23.702602
5772,5,36,1,242.5,115,9,120.46228,23.677376
5773,5,36,1,247.2,111,13,120.443115,23.639557
5774,5,36,1,251.4,111,15,120.43542,23.60199
5775,5,36,1,260.3,109,8,120.40559,23.52674
5776,5,36,1,267.4,108,10,120.3777,23.469402
5777,5,36,1,271.4,106,14,120.361565,23.436367
5778,5,36,1,282.7,108,15,120.32219,23.34747
5779,5,36,1,286.6,111,11,120.298706,23.320993
5780,5,36,1,293.0,104,13,120.26577,23.272589
5781,5,36,1,301.9,115,17,120.23642,23.197287
5782,5,36,1,308.3,115,13,120.23327,23.14075
5783,5,36,1,312.6,122,7,120.24768,23.104816
5784,5,36,1,318.5,100,6,120.25302,23.051311
5785,5,36,1,322.7,115,14,120.25,23.014172
5786,5,36,1,325.2,111,13,120.24818,22.991814
5787,5,36,1,328.6,108,9,120.249825,22.960903
5788,5,36,1,336.6,115,11,120.27215,22.892618
5789,5,36,1,339.8,111,12,120.28499,22.867418
5790,5,36,1,346.0,104,7,120.31273,22.818039
5791,5,36,1,356.1,102,4,120.33376,22.728956
5792,5,36,1,359.0,106,20,120.32818,22.703363
5793,5,36,1,364.0,109,20,120.332085,22.658892
5794,5,36,1,367.6,108,19,120.33622,22.62782
5795,5,36,1,368.6,0,0,120.33665,22.61912
5796,5,37,0,1.7,99,10,121.72591,25.109568
5797,5,37,0,2.9,97,12,121.71786,25.102837
5798,5,37,0,6.1,97,8,121.69364,25.088272
5799,5,37,0,9.9,91,12,121.659424,25.076044
5800,5,37,0,14.7,100,11,121.61352,25.065643
5801,5,37,0,15.5,100,23,121.6059,25.064753
5802,5,37,0,17.4,108,5,121.58804,25.065544
5803,5,37,0,20.0,108,9,121.562515,25.070993
5804,5,37,0,20.8,106,10,121.555016,25.072262
5805,5,37,0,21.3,97,16,121.55036,25.073053
5806,5,37,0,23.3,100,11,121.5307,25.073019
5807,5,37,0,25.6,100,22,121.50911,25.078068
5808,5,37,0,27.1,108,12,121.49402,25.075256
5809,5,37,0,29.3,104,14,121.47296,25.074797
5810,5,37,0,33.3,97,4,121.435135,25.068148
5811,5,37,0,34.0,100,11,121.428055,25.068
5812,5,37,0,37.6,97,29,121.39731,25.058666
5813,5,37,0,41.3,95,22,121.36356,25.064968
5814,5,37,0,44.7,97,13,121.33207,25.059242
5815,5,37,0,46.7,97,23,121.317764,25.047075
5816,5,37,0,49.2,99,12,121.29553,25.036482
5817,5,37,0,51.1,100,12,121.28173,25.025953
5818,5,37,0,53.2,100,15,121.2662,25.012943
5819,5,37,0,55.7,100,29,121.24772,24.998583
5820,5,37,0,57.9,104,8,121.23298,24.983667
5821,5,37,0,58.4,100,15,121.22894,24.980558
5822,5,37,0,60.8,117,4,121.21162,24.965878
5823,5,37,0,63.3,100,13,121.195595,24.949282
5824,5,37,0,66.4,100,22,121.17692,24.929544
5825,5,37,0,68.1,97,30,121.16759,24.917967
5826,5,37,0,69.9,93,21,121.15976,24.903297
5827,5,37,0,75.0,109,10,121.11173,24.893436
5828,5,37,0,88.0,99,30,121.01903,24.848719
5829,5,37,0,92.8,100,28,121.01031,24.808453
5830,5,37,0,95.6,104,23,121.00372,24.783943
5831,5,37,0,97.9,104,26,120.99989,24.764414
5832,5,37,0,104.5,100,21,120.9519,24.72713
5833,5,37,0,112.3,104,20,120.90427,24.679317
5834,5,37,0,129.2,100,18,120.83893,24.550442
5835,5,37,0,138.9,108,22,120.781906,24.48592
5836,5,37,0,146.5,108,13,120.775734,24.420513
5837,5,37,0,157.2,104,16,120.72085,24.339148
5838,5,37,0,162.1,108,23,120.69733,24.301186
5839,5,37,0,166.4,108,25,120.691956,24.262648
5840,5,37,0,169.9,111,25,120.68662,24.231537
5841,5,37,0,177.4,108,20,120.63561,24.184591
5842,5,37,0,180.2,111,14,120.62193,24.163706
5843,5,37,0,183.9,111,19,120.61725,24.130768
5844,5,37,0,190.6,108,21,120.56813,24.113571
5845,5,37,0,196.0,115,12,120.52785,24.085623
5846,5,37,0,201.1,115,13,120.52279,24.04064
5847,5,37,0,208.9,111,17,120.50612,23.971794
5848,5,37,0,215.6,111,13,120.49765,23.91277
5849,5,37,0,224.9,111,12,120.48488,23.830568
5850,5,37,0,232.2,108,15,120.469345,23.766329
5851,5,37,0,239.4,111,17,120.474915,23.702602
5852,5,37,0,242.5,111,10,120.46228,23.677376
5853,5,37,0,247.2,109,8,120.443115,23.639557
5854,5,37,0,251.4,113,18,120.43542,23.60199
5855,5,37,0,260.3,113,12,120.40559,23.52674
5856,5,37,0,267.4,111,11,120.3777,23.469402
5857,5,37,0,271.4,111,11,120.361565,23.436367
5858,5,37,0,282.7,115,14,120.32219,23.34747
5859,5,37,0,286.6,111,15,120.298706,23.320993
5860,5,37,0,293.0,108,14,120.26577,23.272589
5861,5,37,0,301.9,111,17,120.23642,23.197287
5862,5,37,0,308.3,115,9,120.23327,23.14075
5863,5,37,0,312.6,104,16,120.24768,23.104816
5864,5,37,0,318.5,100,17,120.25302,23.051311
5865,5,37,0,322.7,115,9,120.25,23.014172
5866,5,37,0,325.2,108,7,120.24818,22.991814
5867,5,37,0,328.6,109,8,120.249825,22.960903
5868,5,37,0,336.6,106,14,120.27215,22.892618
5869,5,37,0,339.8,118,7,120.28499,22.867418
5870,5,37,0,346.0,113,10,120.31273,22.818039
5871,5,37,0,355.9,108,12,120.33429,22.730904
5872,5,37,0,359.0,104,17,120.32818,22.703363
5873,5,37,0,364.0,108,17,120.332085,22.658892
5874,5,37,0,367.6,108,14,120.33622,22.62782
5875,5,37,0,369.6,102,8,120.33961,22.609428
5876,5,37,0,373.6,108,1,120.32315,22.581932
5877,5,37,1,0.5,93,16,121.731766,25.118786
5878,5,37,1,1.7,90,18,121.72591,25.109568
5879,5,37,1,2.9,91,22,121.71786,25.102837
5880,5,37,1,6.1,100,23,121.69364,25.088272
5881,5,37,1,9.9,111,3,121.65948,25.076263
5882,5,37,1,14.7,106,18,121.61352,25.065643
5883,5,37,1,15.5,104,12,121.6059,25.064753
5884,5,37,1,16.3,100,2,121.59873,25.064007
5885,5,37,1,18.2,93,13,121.58023,25.068987
5886,5,37,1,20.6,93,9,121.55774,25.07275
5887,5,37,1,24.8,100,29,121.5166,25.077631
5888,5,37,1,26.4,97,27,121.50139,25.077463
5889,5,37,1,29.3,97,30,121.47296,25.074797
5890,5,37,1,30.5,93,7,121.46066,25.075554
5891,5,37,1,33.4,99,10,121.43328,25.068727
5892,5,37,1,33.9,99,16,121.428764,25.06824
5893,5,37,1,37.6,97,35,121.39731,25.058666
5894,5,37,1,41.3,100,23,121.36356,25.064968
5895,5,37,1,44.7,97,7,121.331856,25.060125
5896,5,37,1,46.7,108,10,121.317764,25.047075
5897,5,37,1,49.2,104,15,121.29553,25.036482
5898,5,37,1,51.1,90,17,121.28173,25.025953
5899,5,37,1,53.2,100,28,121.2662,25.012943
5900,5,37,1,55.7,93,16,121.24772,24.998583
5901,5,37,1,57.8,97,7,121.2332,24.984413
5902,5,37,1,57.9,100,5,121.23253,24.984095
5903,5,37,1,61.0,97,6,121.20987,24.96525
5904,5,37,1,63.3,97,13,121.195595,24.949282
5905,5,37,1,66.4,100,17,121.17692,24.929544
5906,5,37,1,68.1,93,5,121.16759,24.917967
5907,5,37,1,69.9,104,6,121.15976,24.903297
5908,5,37,1,75.0,100,12,121.11173,24.893436
5909,5,37,1,88.0,100,16,121.01903,24.848719
5910,5,37,1,92.8,104,15,121.01031,24.808453
5911,5,37,1,95.0,100,15,121.00525,24.789621
5912,5,37,1,98.0,102,16,120.99886,24.763586
5913,5,37,1,104.5,100,15,120.9519,24.72713
5914,5,37,1,112.3,104,7,120.90427,24.679317
5915,5,37,1,129.2,100,13,120.83893,24.550442
5916,5,37,1,138.9,100,10,120.781906,24.48592
5917,5,37,1,146.5,104,17,120.775734,24.420513
5918,5,37,1,157.2,106,12,120.72085,24.339148
5919,5,37,1,162.1,106,8,120.69733,24.301186
5920,5,37,1,166.4,108,7,120.691956,24.262648
5921,5,37,1,169.9,104,11,120.68662,24.231537
5922,5,37,1,177.4,104,13,120.63561,24.184591
5923,5,37,1,180.2,104,12,120.62193,24.163706
5924,5,37,1,183.9,106,14,120.61725,24.130768
5925,5,37,1,190.6,115,13,120.56813,24.113571
5926,5,37,1,196.0,106,14,120.52785,24.085623
5927,5,37,1,201.1,104,8,120.52279,24.04064
5928,5,37,1,208.9,108,10,120.50612,23.971794
5929,5,37,1,215.6,109,8,120.49765,23.91277
5930,5,37,1,224.9,111,14,120.48488,23.830568
5931,5,37,1,232.2,115,15,120.469345,23.766329
5932,5,37,1,239.4,104,9,120.474915,23.702602
5933,5,37,1,242.5,154,2,120.46228,23.677376
5934,5,37,1,247.2,108,8,120.443115,23.639557
5935,5,37,1,251.4,106,10,120.43542,23.60199
5936,5,37,1,260.3,109,10,120.40559,23.52674
5937,5,37,1,267.4,108,10,120.3777,23.469402
5938,5,37,1,271.4,108,13,120.361565,23.436367
5939,5,37,1,282.7,108,13,120.32219,23.34747
5940,5,37,1,286.6,108,13,120.298706,23.320993
5941,5,37,1,293.0,111,11,120.26577,23.272589
5942,5,37,1,301.9,108,14,120.23642,23.197287
5943,5,37,1,308.3,108,14,120.23327,23.14075
5944,5,37,1,312.6,109,16,120.24768,23.104816
5945,5,37,1,318.5,115,9,120.25302,23.051311
5946,5,37,1,322.7,115,11,120.25,23.014172
5947,5,37,1,325.2,113,8,120.24818,22.991814
5948,5,37,1,328.6,115,12,120.249825,22.960903
5949,5,37,1,336.6,120,12,120.27215,22.892618
5950,5,37,1,339.8,111,10,120.28499,22.867418
5951,5,37,1,346.0,108,9,120.31273,22.818039
5952,5,37,1,356.1,108,13,120.33376,22.728956
5953,5,37,1,359.0,104,3,120.32818,22.703363
5954,5,37,1,364.0,95,6,120.332085,22.658892
5955,5,37,1,367.6,100,7,120.33622,22.62782
5956,5,37,1,368.6,100,1,120.33665,22.61912
5957,5,38,0,1.7,93,5,121.72591,25.109568
5958,5,38,0,2.9,93,7,121.71786,25.102837
5959,5,38,0,6.1,91,10,121.69364,25.088272
5960,5,38,0,9.9,95,18,121.659424,25.076044
5961,5,38,0,14.7,97,11,121.61352,25.065643
5962,5,38,0,15.5,100,28,121.6059,25.064753
5963,5,38,0,17.4,122,5,121.58804,25.065544
5964,5,38,0,20.0,90,3,121.562515,25.070993
5965,5,38,0,20.8,93,7,121.555016,25.072262
5966,5,38,0,21.3,108,18,121.55036,25.073053
5967,5,38,0,23.3,100,10,121.5307,25.073019
5968,5,38,0,25.6,100,23,121.50911,25.078068
5969,5,38,0,27.1,100,7,121.49402,25.075256
5970,5,38,0,29.3,100,18,121.47296,25.074797
5971,5,38,0,33.3,100,7,121.435135,25.068148
5972,5,38,0,34.0,97,15,121.428055,25.068
5973,5,38,0,37.6,93,25,121.39731,25.058666
5974,5,38,0,41.3,104,15,121.36356,25.064968
5975,5,38,0,44.7,99,10,121.33207,25.059242
5976,5,38,0,46.7,100,9,121.317764,25.047075
5977,5,38,0,49.2,100,9,121.29553,25.036482
5978,5,38,0,51.1,108,11,121.28173,25.025953
5979,5,38,0,53.2,97,16,121.2662,25.012943
5980,5,38,0,55.7,97,25,121.24772,24.998583
5981,5,38,0,57.9,111,9,121.23298,24.983667
5982,5,38,0,58.4,97,19,121.22894,24.980558
5983,5,38,0,60.8,102,10,121.21162,24.965878
5984,5,38,0,63.3,100,18,121.195595,24.949282
5985,5,38,0,66.4,97,23,121.17692,24.929544
5986,5,38,0,68.1,97,26,121.16759,24.917967
5987,5,38,0,69.9,95,16,121.15976,24.903297
5988,5,38,0,75.0,104,15,121.11173,24.893436
5989,5,38,0,88.0,97,25,121.01903,24.848719
5990,5,38,0,92.8,104,26,121.01031,24.808453
5991,5,38,0,95.6,100,29,121.00372,24.783943
5992,5,38,0,97.9,104,23,120.99989,24.764414
5993,5,38,0,104.5,104,22,120.9519,24.72713
5994,5,38,0,112.3,104,17,120.90427,24.679317
5995,5,38,0,129.2,104,16,120.83893,24.550442
5996,5,38,0,138.9,104,14,120.781906,24.48592
5997,5,38,0,146.5,108,19,120.775734,24.420513
5998,5,38,0,157.2,104,20,120.72085,24.339148
5999,5,38,0,162.1,109,22,120.69733,24.301186
6000,5,38,0,166.4,111,21,120.691956,24.262648
6001,5,38,0,169.9,111,21,120.68662,24.231537
6002,5,38,0,177.4,108,19,120.63561,24.184591
6003,5,38,0,180.2,115,16,120.62193,24.163706
6004,5,38,0,183.9,115,12,120.61725,24.130768
6005,5,38,0,190.6,111,13,120.56813,24.113571
6006,5,38,0,196.0,111,13,120.52785,24.085623
6007,5,38,0,201.1,108,20,120.52279,24.04064
6008,5,38,0,208.9,111,16,120.50612,23.971794
6009,5,38,0,215.6,111,18,120.49765,23.91277
6010,5,38,0,224.9,111,20,120.48488,23.830568
6011,5,38,0,232.2,108,16,120.469345,23.766329
6012,5,38,0,239.4,108,11,120.474915,23.702602
6013,5,38,0,242.5,115,17,120.46228,23.677376
6014,5,38,0,247.2,115,17,120.443115,23.639557
6015,5,38,0,251.4,118,11,120.43542,23.60199
6016,5,38,0,260.3,109,12,120.40559,23.52674
6017,5,38,0,267.4,111,11,120.3777,23.469402
6018,5,38,0,271.4,111,10,120.361565,23.436367
6019,5,38,0,282.7,115,8,120.32219,23.34747
6020,5,38,0,286.6,111,16,120.298706,23.320993
6021,5,38,0,293.0,115,13,120.26577,23.272589
6022,5,38,0,301.9,109,8,120.23642,23.197287
6023,5,38,0,308.3,111,10,120.23327,23.14075
6024,5,38,0,312.6,109,8,120.24768,23.104816
6025,5,38,0,318.5,108,7,120.25302,23.051311
6026,5,38,0,322.7,104,13,120.25,23.014172
6027,5,38,0,325.2,108,9,120.24818,22.991814
6028,5,38,0,328.6,106,8,120.249825,22.960903
6029,5,38,0,336.6,115,7,120.27215,22.892618
6030,5,38,0,339.8,115,9,120.28499,22.867418
6031,5,38,0,346.0,111,9,120.31273,22.818039
6032,5,38,0,355.9,100,15,120.33429,22.730904
6033,5,38,0,359.0,100,11,120.32818,22.703363
6034,5,38,0,364.0,102,10,120.332085,22.658892
6035,5,38,0,367.6,120,10,120.33622,22.62782
6036,5,38,0,369.6,104,10,120.33961,22.609428
6037,5,38,0,373.6,0,0,120.32315,22.581932
6038,5,38,1,0.5,90,7,121.731766,25.118786
6039,5,38,1,1.7,91,12,121.72591,25.109568
6040,5,38,1,2.9,97,15,121.71786,25.102837
6041,5,38,1,6.1,99,20,121.69364,25.088272
6042,5,38,1,9.9,115,3,121.65948,25.076263
6043,5,38,1,14.7,104,18,121.61352,25.065643
6044,5,38,1,15.5,100,9,121.6059,25.064753
6045,5,38,1,16.3,100,7,121.59873,25.064007
6046,5,38,1,18.2,104,5,121.58023,25.068987
6047,5,38,1,20.6,100,7,121.55774,25.07275
6048,5,38,1,24.8,104,29,121.5166,25.077631
6049,5,38,1,26.4,100,21,121.50139,25.077463
6050,5,38,1,29.3,97,24,121.47296,25.074797
6051,5,38,1,30.5,93,3,121.46066,25.075554
6052,5,38,1,33.4,108,5,121.43328,25.068727
6053,5,38,1,33.9,100,35,121.428764,25.06824
6054,5,38,1,37.6,97,17,121.39731,25.058666
6055,5,38,1,41.3,100,31,121.36356,25.064968
6056,5,38,1,44.7,104,7,121.331856,25.060125
6057,5,38,1,46.7,104,30,121.317764,25.047075
6058,5,38,1,49.2,104,24,121.29553,25.036482
6059,5,38,1,51.1,100,15,121.28173,25.025953
6060,5,38,1,53.2,100,22,121.2662,25.012943
6061,5,38,1,55.7,93,13,121.24772,24.998583
6062,5,38,1,57.8,100,15,121.2332,24.984413
6063,5,38,1,57.9,97,5,121.23253,24.984095
6064,5,38,1,61.0,100,15,121.20987,24.96525
6065,5,38,1,63.3,97,16,121.195595,24.949282
6066,5,38,1,66.4,104,21,121.17692,24.929544
6067,5,38,1,68.1,104,10,121.16759,24.917967
6068,5,38,1,69.9,108,10,121.15976,24.903297
6069,5,38,1,75.0,97,15,121.11173,24.893436
6070,5,38,1,88.0,100,13,121.01903,24.848719
6071,5,38,1,92.8,100,13,121.01031,24.808453
6072,5,38,1,95.0,99,8,121.00525,24.789621
6073,5,38,1,98.0,100,12,120.99886,24.763586
6074,5,38,1,104.5,104,16,120.9519,24.72713
6075,5,38,1,112.3,100,13,120.90427,24.679317
6076,5,38,1,129.2,102,10,120.83893,24.550442
6077,5,38,1,138.9,100,15,120.781906,24.48592
6078,5,38,1,146.5,102,12,120.775734,24.420513
6079,5,38,1,157.2,108,21,120.72085,24.339148
6080,5,38,1,162.1,115,15,120.69733,24.301186
6081,5,38,1,166.4,108,16,120.691956,24.262648
6082,5,38,1,169.9,106,10,120.68662,24.231537
6083,5,38,1,177.4,109,8,120.63561,24.184591
6084,5,38,1,180.2,109,14,120.62193,24.163706
6085,5,38,1,183.9,100,13,120.61725,24.130768
6086,5,38,1,190.6,111,15,120.56813,24.113571
6087,5,38,1,196.0,111,12,120.52785,24.085623
6088,5,38,1,201.1,108,18,120.52279,24.04064
6089,5,38,1,208.9,109,8,120.50612,23.971794
6090,5,38,1,215.6,108,9,120.49765,23.91277
6091,5,38,1,224.9,117,2,120.48488,23.830568
6092,5,38,1,232.2,111,9,120.469345,23.766329
6093,5,38,1,239.4,111,12,120.474915,23.702602
6094,5,38,1,242.5,111,15,120.46228,23.677376
6095,5,38,1,247.2,104,9,120.443115,23.639557
6096,5,38,1,251.4,115,9,120.43542,23.60199
6097,5,38,1,260.3,108,12,120.40559,23.52674
6098,5,38,1,267.4,104,11,120.3777,23.469402
6099,5,38,1,271.4,111,7,120.361565,23.436367
6100,5,38,1,282.7,111,7,120.32219,23.34747
6101,5,38,1,286.6,109,12,120.298706,23.320993
6102,5,38,1,293.0,104,18,120.26577,23.272589
6103,5,38,1,301.9,104,13,120.23642,23.197287
6104,5,38,1,308.3,108,12,120.23327,23.14075
6105,5,38,1,312.6,108,13,120.24768,23.104816
6106,5,38,1,318.5,115,9,120.25302,23.051311
6107,5,38,1,322.7,106,10,120.25,23.014172
6108,5,38,1,325.2,111,8,120.24818,22.991814
6109,5,38,1,328.6,111,9,120.249825,22.960903
6110,5,38,1,336.6,122,14,120.27215,22.892618
6111,5,38,1,339.8,115,17,120.28499,22.867418
6112,5,38,1,346.0,111,12,120.31273,22.818039
6113,5,38,1,356.1,104,11,120.33376,22.728956
6114,5,38,1,359.0,108,12,120.32818,22.703363
