日期,西德州,杜拜,北海布蘭特,匯率
2010/4/5,86.64,82.3,82.83,31.759
2010/4/6,86.84,83.2,85.78,31.695
2010/4/7,85.55,83.63,84.89,31.628
2010/4/8,87.14,83.55,83.48,31.701
2010/4/9,84.13,83.7,83.51,31.615
2010/4/12,84.4,83.57,84.62,31.56
2010/4/13,84.01,82.98,83.37,31.58
2010/4/14,86,83.48,85.68,31.46
2010/4/15,85.42,84.41,86.05,31.375
2010/4/16,83.14,84.86,85,31.39
2010/4/19,81.66,82.47,83.19,31.492
2010/4/20,82.98,83.16,84.72,31.447
2010/4/21,83.15,83.46,84.52,31.388
2010/4/22,82.91,84.06,84.66,31.398
2010/4/23,84.4,83.74,86.51,31.46
2010/4/26,83.92,85.4,86.78,31.359
2010/4/27,82.27,84.67,85.86,31.412
2010/4/28,83.37,83.38,84.45,31.539
2010/4/29,85.19,84.6,86.53,31.45
2010/4/30,86.15,85.78,85.78,31.418
2010/5/3,86.17,86.13,85.78,31.519
2010/5/4,82.77,87.4,85.78,31.46
2010/5/5,79.77,83.88,82.2,31.6
2010/5/6,79.88,81.38,80.07,31.749
2010/5/7,73.79,79.24,76.71,31.85
2010/5/10,77.1,80.76,78.3,31.6
2010/5/11,75.92,79.28,79.25,31.829
2010/5/12,75.6,80.97,78.81,31.893
2010/5/13,74.28,81.35,79.51,31.778
2010/5/14,71.77,79.23,76.27,31.848
2010/5/17,70.31,75.89,73.48,32.1
2010/5/18,69.24,75.22,74.76,31.978
2010/5/19,70.65,72.28,71.29,32.098
2010/5/20,68.1,72.22,69.5,32.175
2010/5/21,67.42,69.7,70.57,32.25
2010/5/24,66.25,70.22,69.48,32.175
2010/5/25,65.59,68.28,67.61,32.385
2010/5/26,70.94,69.19,70,32.345
2010/5/27,74.54,70.85,73.21,32.187
2010/5/28,74.18,70.85,73.31,32.175
2010/5/31,74.18,73.32,73.31,32.225
2010/6/1,72.61,72.11,73.16,32.148
2010/6/2,73.51,71.85,73.67,32.315
2010/6/3,74.15,74.45,73.75,32.275
2010/6/4,71.29,75.08,71.87,32.35
2010/6/7,71.64,70.86,70.99,32.528
2010/6/8,71.89,71.78,71.14,32.51
2010/6/9,74.03,71.55,73.75,32.52
2010/6/10,75.62,72.91,74.25,32.49
2010/6/11,73.12,74.03,73.21,32.439
2010/6/14,75.01,74.64,75.37,32.351
2010/6/15,76.82,73.84,75.1,32.338
2010/6/16,77.75,74.89,75.83,N/A
2010/6/17,76.45,76.2,77.66,32.31
2010/6/18,77.51,76.11,77.22,32.19
2010/6/21,77.45,77,78.53,31.999
2010/6/22,77.24,75.76,78.04,32.094
2010/6/23,75.66,75.76,75.94,32.189
2010/6/24,76.15,73.77,75.28,32.216
2010/6/25,78.7,73.9,76.34,32.18
2010/6/28,78.14,75.7,77.93,32.175
2010/6/29,75.82,73.7,74.19,32.279
2010/6/30,75.77,73.14,74.98,32.278
2010/7/1,72.52,71.85,72.09,32.297
2010/7/2,71.89,70.52,72.24,32.278
2010/7/5,71.89,69.88,71.23,32.22
2010/7/6,72.27,70.06,72.99,32.2
2010/7/7,74.25,69.29,72.98,32.22
2010/7/8,75.66,72.08,74.39,32.185
2010/7/9,76.12,73.21,75.45,32.125
2010/7/12,74.29,72.68,74.21,32.25
2010/7/13,77.34,71.69,76.62,32.3
2010/7/14,76.79,74.15,77.09,32.192
2010/7/15,76.63,73.63,75.87,32.187
2010/7/16,75.93,73.41,75.65,32.143
2010/7/19,76.71,72.68,76.56,32.155
2010/7/20,77.27,73.16,76.48,32.155
2010/7/21,76.3,73.66,75.86,32.15
2010/7/22,79.04,72.43,78.16,32.19
2010/7/23,78.84,74.58,77.28,32.152
2010/7/26,78.91,73.68,78.68,32.12
2010/7/27,77.63,74.36,76.84,32.09
2010/7/28,76.82,73.18,76.95,32.07
2010/7/29,78.59,73.4,79.06,32.068
2010/7/30,78.53,73.75,78.64,32.05
2010/8/2,81.73,76.01,82.42,31.868
2010/8/3,82.48,77.22,83.83,31.85
2010/8/4,82.45,78.22,83.65,31.87
2010/8/5,82.19,78.59,82.36,31.85
2010/8/6,79.97,78.43,81.37,31.819
2010/8/9,81.83,78.43,81.35,31.782
2010/8/10,80.13,77.13,79.63,31.855
2010/8/11,77.97,76.22,77.64,31.88
2010/8/12,75.94,74.28,76.69,31.99
2010/8/13,75.4,73.14,75.12,31.96
2010/8/16,75.15,72.5,74.61,32.01
2010/8/17,75.75,73.04,76.71,31.97
2010/8/18,75.37,73.58,75.26,31.966
2010/8/19,74.52,74.03,74.85,31.93
2010/8/20,73.49,72.68,73.53,31.935
2010/8/23,72.73,71.65,72.68,31.968
2010/8/24,71.21,70.62,71.33,32.08
2010/8/25,72.07,70.58,71.96,32.055
2010/8/26,73.37,71.43,74.47,32.037
2010/8/27,75.23,72.08,75.37,32.03
2010/8/30,74.53,73.43,75.37,32.06
2010/8/31,71.8,72.76,75.69,32.102
2010/9/1,74.02,72.89,75.49,32.075
2010/9/2,75,73.81,74.97,32.04
2010/9/3,74.36,74.25,75.05,32.018
2010/9/6,74.36,74.36,76.2,31.948
2010/9/7,73.94,73.74,75.8,32.016
2010/9/8,74.81,74.58,77.44,31.979
2010/9/9,74.26,75.33,77.87,31.939
2010/9/10,76.45,75.33,77.62,31.91
2010/9/13,77.28,75.42,78.6,31.85
2010/9/14,76.7,75.89,79.17,31.815
2010/9/15,75.64,75.91,78.72,31.798
2010/9/16,74.59,76.25,78,31.8
2010/9/17,73.63,76.26,77.33,31.739
2010/9/20,74.86,75.43,79.48,31.752
2010/9/21,73.09,76.37,78.77,31.765
2010/9/22,72.95,75.38,77.53,N/A
2010/9/23,73.25,74.8,77.42,31.6
2010/9/24,75.1,75.07,78.7,31.62
2010/9/27,76.46,75.83,78.23,31.47
2010/9/28,76.15,74.67,78.94,31.5
2010/9/29,77.8,75.79,79.89,31.38
2010/9/30,79.95,77.24,81.62,31.33
2010/10/1,81.55,79.7,83.43,31.31
2010/10/4,81.57,80.09,83.54,31.25
2010/10/5,82.82,80.15,84.24,31.252
2010/10/6,83.24,81.58,85.11,31.132
2010/10/7,81.55,82,83.53,31.042
2010/10/8,82.68,79.58,83.96,31.095
2010/10/11,82.26,80.92,83.63,30.998
2010/10/12,81.67,79.79,83.17,31.07
2010/10/13,83.01,81.21,84.35,30.96
2010/10/14,82.59,81.58,84.03,30.77
2010/10/15,81.26,80.72,82.18,30.793
2010/10/18,83.16,78.65,83.36,30.885
2010/10/19,79.52,80.77,81.11,30.9
2010/10/20,81.78,78.95,82.56,30.93
2010/10/21,80.32,80.39,81.52,30.869
2010/10/22,81.46,79.06,82.54,30.91
2010/10/25,82.25,80.96,83.01,30.73
2010/10/26,82.55,79.96,83.17,30.76
2010/10/27,81.92,79.83,82.24,30.9
2010/10/28,82.13,80.23,83.31,30.824
2010/10/29,81.39,79.66,82.59,30.782
2010/11/1,82.9,80.53,84.47,30.695
2010/11/2,83.87,82.24,85.13,30.709
2010/11/3,84.75,82.9,85.82,30.65
2010/11/4,86.54,84.7,87.55,30.59
2010/11/5,86.86,84.7,87.53,30.56
2010/11/8,87.07,85.04,87.8,30.636
2010/11/9,86.62,85.41,88.11,30.63
2010/11/10,87.79,85.71,88.42,30.6
2010/11/11,87.79,86.57,88.42,30.532
2010/11/12,84.91,84.6,86.15,30.762
2010/11/15,84.97,84.43,86.14,30.732
2010/11/16,83.48,83.88,84.36,30.732
2010/11/17,80.39,83.88,83.45,30.793
2010/11/18,81.86,81.98,84.46,30.733
2010/11/19,81.47,82.94,83.78,30.673
2010/11/22,81.44,83.03,83.26,30.628
2010/11/23,81.11,81.34,82.79,30.799
2010/11/24,83.33,81.31,85.13,30.8
2010/11/25,83.33,83.3,85.84,30.8
2010/11/26,83.33,83.23,85.1,30.83
2010/11/29,85.68,83.99,86.76,30.8
2010/11/30,84.82,84.53,86.02,30.85
2010/12/1,86.71,84.07,88.08,30.852
2010/12/2,87.99,86.16,90.08,30.788
2010/12/3,89.24,87,91.21,30.745
2010/12/6,89.4,88.52,91.34,30.625
2010/12/7,88.68,88.27,91.14,30.63
2010/12/8,88.36,87.37,90.37,30.706
2010/12/9,88.4,88.8,90.49,30.555
2010/12/10,87.75,88.66,90.03,30.585
2010/12/13,88.59,88.74,91.34,30.6
2010/12/14,88.21,88.89,91.02,30.45
2010/12/15,88.51,88.26,91.86,30.5
2010/12/16,87.73,89.6,91.54,30.545
2010/12/17,87.73,89.6,91.54,30.51
2010/12/20,88.75,89.34,92.03,30.601
2010/12/21,89.46,90.31,93.16,30.6
2010/12/22,89.46,90.63,93.54,30.605
2010/12/23,91.17,90.39,93.92,30.485
2010/12/24,91.17,91.58,93.87,30.485
2010/12/27,90.99,91.58,93.87,30.425
2010/12/28,91.36,90.62,93.87,30.396
2010/12/29,91.07,90.56,94.06,30.367
2010/12/30,89.67,90.35,92.82,30.217
2010/12/31,91.4,88.8,93.72,30.368
2011/1/3,91.65,88.8,93.72,30.2
2011/1/4,89.34,91.59,93.62,30.201
2011/1/5,90.34,89.7,95.31,30.211
2011/1/6,89.38,92,94.78,30.101
2011/1/7,88.1,90.35,93.66,29.8
2011/1/10,89.34,90.32,95.42,29.8
2011/1/11,91.14,91.82,97.25,29.7
2011/1/12,91.78,94.23,97.95,29.6
2011/1/13,91.34,93.85,97.9,29.605
2011/1/14,91.52,93.23,98.46,29.6
2011/1/17,91.52,93.01,97.58,29.5
2011/1/18,91.34,93.29,97.81,29.45
2011/1/19,90.82,93.46,98.18,29.45
2011/1/20,88.75,93.17,96.29,29.46
2011/1/21,88.53,92.53,97.13,29.42
2011/1/24,87.25,93.21,96.78,29.32
2011/1/25,85.66,92.01,94.92,29.29
2011/1/26,87.4,91.8,96.99,29.3
2011/1/27,85.62,93.33,97.02,29.31
2011/1/28,89.29,93.44,98.41,29.28
2011/1/31,92.22,94.57,100.14,29.3
2011/2/1,90.19,95.71,101.1,29.2
2011/2/2,90.85,97.11,101.8,N/A
2011/2/3,90.6,97.11,101.63,N/A
2011/2/4,89.01,97.11,99.55,N/A
2011/2/7,87.51,96.06,99.33,N/A
2011/2/8,87.05,96.07,99.49,29.16
2011/2/9,86.76,96.83,101.03,29.1
2011/2/10,86.69,97.92,100.88,29.12
2011/2/11,85.49,97.94,100.75,29.23
2011/2/14,84.93,97.23,103.15,29.329
2011/2/15,84.33,99.29,102.1,29.469
2011/2/16,84.98,98.03,103.25,29.47
2011/2/17,86.33,99.56,103.05,29.432
2011/2/18,86.18,96.96,102.29,29.408
2011/2/21,86.18,100.36,105.02,29.366
2011/2/22,93.8,103.72,106.31,29.557
2011/2/23,97.28,104.33,110.73,29.572
2011/2/24,96.43,110.77,112.34,29.76
